ident,name,type,latitude,longitude,country code,airport,procedures
CB,Coimbra,NDB,40.16059875,-8.471940041,PT,LPCO,
COV,Covilha,NDB,40.29919815,-7.425829887,PT,,
CP,Caparica,NDB,38.64229965,-9.221520424,PT,LPPT,
ESP,Espichel,VORTAC,38.42430115,-9.185779572,PT,,
FIL,Horta,NDB,38.52249908,-28.68589973,PT,LPHR,
FLO,Flores,NDB,39.44609833,-31.16769981,PT,LPFL,
FRS,Flores,VOR-DME,39.45360184,-31.21039963,PT,LPFL,
FTM,Fatima,VOR-DME,39.66609955,-8.493209839,PT,,
FUN,Madeira,VOR-DME,32.74700165,-16.70569992,PT,LPMA,
GC,Graciosa,NDB,39.09379959,-28.03079987,PT,LPGR,
GP,Lajes,NDB,38.78319931,-27.11310005,PT,LPLA,
HT,Horta,NDB,38.51990128,-28.62949944,PT,LPHR,
LAJ,Lajes,TACAN,38.7132988,-27.11540031,PT,LPLA,
LAR,Arruda,NDB,38.99430084,-9.040390015,PT,LPPT,
LIS,Lisboa,VOR-DME,38.88940048,-9.162779808,PT,LPPT,
LM,Lajes,VOR,38.78390121,-27.10440063,PT,LPLA,
LO,Lisboa Lom,NDB,38.85309982,-9.097499847,PT,,
MAD,Madeira,NDB,32.74810028,-16.7064991,PT,LPMA,
MGL,Ponta Delgada,NDB,37.74140167,-25.58390045,PT,LPPD,
MIO,Montijo,NDB,38.70970154,-9.043230057,PT,LPMT,
MOJ,Montijo,TACAN,38.70880127,-9.033220291,PT,LPMT,
MTL,Monte Real,NDB,39.90779877,-8.883609772,PT,LPMR,
MTR,Monte Real,TACAN,39.83259964,-8.89013958,PT,LPMR,
NSA,Nisa,VORTAC,39.56470108,-7.914720058,PT,,
OVR,Ovar,TACAN,40.88700104,-8.643349648,PT,LPOV,
PD,Ponta Delgada,NDB,37.73500061,-25.67499924,PT,LPPD,
PG,Porto,NDB,41.0780983,-8.636670113,PT,LPPR,
PI,Pico,NDB,38.55820084,-28.40320015,PT,LPPI,
POR,Porto,NDB,41.34809875,-8.708060265,PT,LPPR,
PRT,Porto,VOR-DME,41.27310181,-8.68778038,PT,LPPR,
SGR,Sagres,VOR-DME,37.08390045,-8.946390152,PT,,
SNT,Porto Santo,VOR-DME,33.09030151,-16.35059929,PT,LPPS,
SRA,Sintra,VORTAC,38.82920074,-9.340000153,PT,LPST,
STO,Porto Santo,TACAN,33.07529831,-16.36569977,PT,LPPS,
TRM,Terminal,TACAN,38.76039886,-27.09259987,PT,LPLA,
VFA,Faro,VOR-DME,37.01350021,-7.975009918,PT,LPFR,
VFL,Horta,VORTAC,38.51940155,-28.62360001,PT,LPHR,
VIS,Viseu,VOR-DME,40.72330093,-7.885829926,PT,LPVZ,
VMG,Sao Miguel,VORTAC,37.84609985,-25.75810051,PT,LPPD,
VR,Vila Real,NDB,41.21530151,-7.743889809,PT,LPVR,
VSM,Santa Maria,VOR-DME,36.96279907,-25.16640091,PT,LPAZ,
ROR,Koror,NDB-DME,7.368770123,134.5500031,PW,PTRO,
ALG,Ciudad Del Este,NDB,-25.36969948,-54.76139832,PY,SGES,
CDE,Ciudad Del Este,NDB,-25.47920036,-54.86579895,PY,SGES,
CON,Concepcion,NDB,-23.43840027,-57.43059921,PY,SGCO,
FIL,Filadelfia,NDB,-22.35919952,-60.03499985,PY,,
ITU,Itaipu,NDB,-25.40859985,-54.62170029,PY,SGIB,
MCL,Mariscal Estigarribia,NDB,-22.04249954,-60.6169014,PY,SGME,
PJC,Pedro Juan Caballero,NDB,-22.64189911,-55.83330154,PY,SGPJ,
PS,Asuncion,NDB,-25.21610069,-57.51330185,PY,SGAS,
ST,Asuncion,NDB,-25.14139938,-57.49499893,PY,SGAS,
STA,Santa Teresa,NDB,-22.62579918,-56.63470078,PY,,
VAS,Asuncion,VOR-DME,-25.24419975,-57.52190018,PY,SGAS,
VB,Asuncion,NDB,-25.28000069,-57.52830124,PY,SGAS,
VES,Ciudad Del Este,VOR-DME,-25.45999908,-54.84999847,PY,SGES,
ALD,Al Udeid,VORTAC,25.13949966,51.30509949,QA,OTBH,
DOH,Doha,VOR-DME,25.23360062,51.57720184,QA,OTBD,
WK,Wk,NDB,25.17950058,51.60139847,QA,OTBD,
FXR,St Denis Gillot,NDB,-20.8927002,55.52619934,RE,FMEE,
PRF,St Pierre Pierrefonds,VOR-DME,-21.31640053,55.41719818,RE,FMEP,
SDG,St Denis Gillot,VOR-DME,-20.88479996,55.50979996,RE,FMEE,
SP,Pierrefonds/Etang,NDB,-21.27759933,55.36230087,RE,FMEP,
A,Baneasa East,NDB,44.51029968,26.13689995,RO,,
ARD,Arad,VOR-DME,46.1841011,21.14360046,RO,LRAR,
B,Baneasa West,NDB,44.48389816,26.07579994,RO,,
BC,Bacau,NDB,46.47809982,26.92740059,RO,LRBC,
BCU,Bacau,VOR-DME,46.51089859,26.82550049,RO,LRBC,
BMR,Baia Mare,NDB,47.6711998,23.34600067,RO,LRBM,
BRV,Brasov,VOR-DME,45.56760025,25.56469917,RO,,
BSE,Baneasa Southeast,NDB,44.52959824,26.23049927,RO,LRBS,
BSW,Baneasa Southwest,NDB,44.4720993,25.95199966,RO,LRBS,
CLJ,Cluj,VOR-DME,46.80009842,23.78730011,RO,LRCL,
CND,Constanta,VOR-DME,44.29449844,28.47949982,RO,LRCK,
CRS,Caransebes,NDB,45.44290161,22.16329956,RO,LRCS,
CRV,Craiova,VOR-DME,44.3185997,23.92280006,RO,LRCV,
D,Deveselu,NDB,44.08470154,24.38610077,RO,RO-0107,
DA,Deveselu West,NDB,44.09000015,24.34939957,RO,RO-0107,
DVA,Deva,VOR-DME,45.82799911,22.96890068,RO,,
EA,Craiova,NDB,44.31949997,23.99220085,RO,LRCV,
FLR,Floresti,VOR-DME,44.50080109,25.70820045,RO,LROP,
GLT,Galati,VOR-DME,45.41630173,27.92770004,RO,,
IAS,Iasi,NDB,47.23429871,27.57970047,RO,LRIA,
OPE,Otopeni,NDB,44.5746994,26.2112999,RO,LROP,
OPT,Rosiori,VOR-DME,44.59159851,26.55949974,RO,,
OPW,Otopeni,NDB,44.55770111,25.98460007,RO,LROP,
ORA,Oradea,NDB,47.10029984,21.92410088,RO,LROD,
OTL,Otopeni,NDB,44.57030106,26.00060081,RO,LROP,
OTR,Otopeni,NDB,44.58800125,26.23530006,RO,,
SAT,Satu Mare,VOR-DME,47.72740173,22.89389992,RO,LRSM,
SCV,Suceava,VOR-DME,47.67229843,26.36079979,RO,LRSV,
SIB,Sibiu,NDB,45.78499985,24.15259933,RO,LRSB,
STJ,Strejnic,VOR-DME,44.91859818,25.97699928,RO,LROP,
TGJ,Targu Jiu,VOR-DME,45.06079865,23.33410072,RO,,
TGM,Targu Mures,NDB,46.44689941,24.30660057,RO,LRTM,
TLA,Tulcea,VOR-DME,45.07870102,28.70949936,RO,LRTC,
TLC,Tulcea,NDB,44.99259949,28.7364006,RO,LRTC,
TND,Tandarei,NDB,44.65570068,27.65469933,RO,,
TSR,Timisoara,NDB,45.81800079,21.30540085,RO,LRTR,
UU,Constanta,NDB,44.28540039,28.47789955,RO,,
ZZ,Constanta,NDB,44.43629837,28.49869919,RO,,
BGD,Beograd,VOR-DME,44.8193,20.3111,RS,LYBE,
BLC,Blace,VOR-DME,43.24869919,21.36160088,RS,,
BRN,Berane,NDB,42.87120056,19.90340042,RS,,
BS,Bondsteel,NDB,42.35680008,21.24959946,RS,,
BUI,Budisavci,VOR-DME,42.63299942,20.49580002,RS,,
DAK,Dakovica,TACAN,42.43000031,20.43169975,RS,,
DAK,Dakovica,NDB,45.42079926,20.42749977,RS,,
DAN,Podgorica,NDB,42.54499817,19.12350082,RS,LYPG,
IA,Indija,NDB,45.04309845,20.07309914,RS,,
JA,Beograd,NDB,44.74290085,20.47529984,RS,LYBE,
JST,Justic,NDB,43.42459869,21.63129997,RS,,
KN,Beograd,NDB,44.89459991,20.13610077,RS,LYBE,
MOJ,Mojkovac,NDB,42.94459915,19.57550049,RS,,
NIK,Niksic,NDB,42.77640152,18.92420006,RS,,
NIS,Nis,VOR-DME,43.3465004,21.82710075,RS,LYNI,
OBR,Beograd,NDB,44.64300156,20.1385994,RS,LYBE,
PA,Pancevo,NDB,44.89170074,20.64109993,RS,,
POD,Podgorica,VOR-DME,42.38619995,19.25460052,RS,LYPG,
POZ,Pozarevac,NDB,44.62080002,21.14769936,RS,,
PRI,Pristina,NDB,42.72859955,21.01819992,RS,,
PRT,Pristina,VOR-DME,42.57249832,21.03140068,RS,,
SMI,Mitrovica,VOR-DME,45.0094986,19.43079948,RS,,
SMR,Mitrovica,NDB,44.99940109,19.60969925,RS,,
TAZ,Tivat,NDB,42.2820015,18.80039978,RS,LYTV,
TPL,Topola,VOR-DME,44.14350128,20.74440002,RS,,
VAC,Vrsac,VOR,45.13690186,21.30599976,RS,LYVR,
VAL,Valjevo,VOR-DME,44.32389832,19.87470055,RS,,
VEG,Gradiste,NDB,44.75730133,21.51479912,RS,,
VRA,Vrsac,NDB,45.08769989,21.29120064,RS,LYVR,
VRN,Vranje,NDB,42.55540085,21.91139984,RS,,
VTN,Kraljevo,NDB,43.71760178,20.81030083,RS,,
ZO,Nis,NDB,43.18360138,21.72459984,RS,,
A,Sheremetyevo,NDB,55.97999954,37.46170044,RU,UUEE,
AB,Podkamennaya Tunguska,NDB,61.59170151,89.9417038,RU,,
AB,Abakan,NDB,53.69829941,91.34999847,RU,UNAA,
ABK,Abakan,VOR-DME,53.74499893,91.38500214,RU,UNAA,
AD,Sheremetyevo,NDB,55.98669815,37.50170135,RU,UUEE,
AD,Aldan,NDB,58.61830139,125.4300003,RU,,
ADL,Sochi,VOR-DME,43.40330124,39.94829941,RU,URSS,
AG,Agoy,NDB,44.13330078,39.03329849,RU,,
AI,Tura,NDB,64.28500366,100.2030029,RU,,
AJ,Krasnoyarsk,NDB,56.19329834,92.40670013,RU,UNKL,
AJ,Staritsa,NDB,56.51670074,34.93330002,RU,UNKL,
AK,Aleksandrovka,NDB,49.58330154,44.31669998,RU,,
AL,Baykit,NDB,61.70669937,96.5,RU,,
AM,Markovo,NDB,64.66829681,170.3099976,RU,,
AM,Surgut,NDB,61.34329987,73.50669861,RU,USRR,
AM,Kazan,NDB,55.63169861,49.20830154,RU,UWKD,
AM,Verkhneimbatsk,NDB,63.16669846,88,RU,,
AN,Anapa,NDB,44.96829987,37.30500031,RU,URKA,
AN,Belgorod,NDB,50.66500092,36.52669907,RU,UUOB,
AP,Anapa,NDB,45.03499985,37.39170074,RU,URKA,
AP,Voronezh,NDB,51.77669907,39.30329895,RU,UUOO,
AR,Buzharovo,NDB,55.98329926,36.79999924,RU,,
AR,Barnaul,NDB,53.38000107,83.61170197,RU,UNBB,
AR,Artemovsky,NDB,57.33330154,61.91669846,RU,,
AZ,Samara,NDB,53.46170044,50.20500183,RU,UWWW,
AZ,Arkhangelsk,NDB,64.60669708,40.58670044,RU,ULAA,
B,Sheremetyevo,NDB,55.97829819,37.46500015,RU,UUEE,
BA,Balagannoye,NDB,59.67670059,149.1450043,RU,,
BA,Bagayevsky,NDB,47.31669998,40.36669922,RU,,
BA,Krasnodar,NDB,45.06330109,39.2016983,RU,URKK,
BA,Bakchar,NDB,57.01670074,82.0667038,RU,,
BB,Beryozovo,NDB,63.90670013,64.93830109,RU,,
BC,Provideniya Bay,NDB,64.37670135,-173.2429962,RU,UHMD,
BD,Bogdanovo,NDB,57.09999847,37.71670151,RU,,
BD,Khabarovsk,NDB,48.49000168,135.1329956,RU,UHHH,
BD,Razdolye,NDB,52.43330002,103.1999969,RU,,
BD,Khanty Mansiysk,NDB,61.01670074,68.98999786,RU,USHH,
BE,Samara,NDB,53.47999954,50.07830048,RU,UWWW,
BE,Beringovsky,NDB,63.03329849,179.3000031,RU,,
BF,Norilsk,NDB,69.35169983,87.40830231,RU,UOOO,
BG,Karmanovo,NDB,55.83330154,34.86669922,RU,,
BG,Muraveyka,NDB,43.88330078,133.25,RU,,
BI,Bisert,NDB,56.84999847,59.06669998,RU,,
BI,Dudinka,NDB,69.41670227,86.23329926,RU,,
BJ,Astrakhan,NDB,46.27669907,48.07329941,RU,URWA,
BK,Lunino,NDB,53.56669998,45.20000076,RU,,
BK,Krasnoyarsk,NDB,56.15000153,92.58499908,RU,UNKL,
BK,Perm,NDB,57.88169861,55.95830154,RU,USPP,
BL,Kazan,NDB,55.5766983,49.3567009,RU,UWKD,
BL,Chernyshevka,NDB,44.20000076,133.1170044,RU,,
BLG,Blagoveschensk,VOR-DME,50.3932991,127.427002,RU,UHBB,
BM,Blagoveschensk,NDB,50.47499847,127.3970032,RU,UHBB,
BM,Pevek,NDB,69.73500061,170.6269989,RU,UHMP,
BN,Bolshaya Nikolayevka,NDB,55.46670151,63.01670074,RU,,
BO,Nizhny Novgorod,NDB,56.20500183,43.77830124,RU,UWGG,
BP,Chelobityevo,NDB,55.90000153,37.68330002,RU,,
BQ,Bokhan,NDB,53.15000153,103.7829971,RU,,
BRT,Bratsk,VOR-DME,56.37170029,101.6869965,RU,UIBB,
BS,Bratsk,NDB,56.34999847,101.7779999,RU,UIBB,
BT,Alatyr,NDB,54.81669998,46.58330154,RU,,
BU,Barnaul,NDB,53.34500122,83.46499634,RU,UNBB,
BV,Elista,NDB,46.36830139,44.39500046,RU,URWI,
BW,Sheremetyevo,NDB,55.98500061,37.50999832,RU,UUEE,
BW,Balakovo,NDB,51.89670181,47.79669952,RU,,
BX,Belgorod,NDB,50.62170029,36.65829849,RU,UUOB,
BZ,Bolshaya Murta,NDB,56.90000153,93.16670227,RU,,
CE,Maksimkin Yar,NDB,58.63330078,86.73329926,RU,,
CH,Vladikavkaz,NDB,43.21500015,44.53829956,RU,URMO,
CN,Irkutsk,NDB,52.28499985,104.3270035,RU,UIII,
CP,Magnitogorsk,NDB,53.43999863,58.77999878,RU,USCM,
CR,Cheboksary,NDB,56.10499954,47.42829895,RU,UWKS,
CS,Osa,NDB,53.38330078,103.8669968,RU,,
CW,Krasnaya Gorbatka,NDB,55.86669922,41.76670074,RU,,
CZ,Vilyuysk,NDB,63.74330139,121.7829971,RU,,
DB,Pochinok,NDB,57.71670151,34.96670151,RU,,
DE,Yedinka,NDB,47.20000076,138.6999969,RU,,
DE,Domodedovo,NDB,55.36669922,37.97829819,RU,UUDD,
DEM,Mirny,VOR-DME,62.54000092,114.0199966,RU,UERR,
DG,Chita,NDB,52.01670074,113.3779984,RU,UIAA,
DJ,Kazan,NDB,55.57830048,49.35829926,RU,UWKD,
DK,Glotayevo,NDB,55.1617012,37.80170059,RU,,
DK,Saratov,NDB,51.54330063,46.09830093,RU,RU-9992,
DM,Domodedovo,NDB,55.4516983,37.8382988,RU,UUDD,
DM,Salekhard,NDB,66.61170197,66.70500183,RU,USDD,
DO,Domodedovo,NDB,55.36500168,37.94169998,RU,UUDD,
DP,Khurba,NDB,50.40829849,136.9329987,RU,,
DR,Skurygino,NDB,55.21670151,37.36669922,RU,,
DT,Dyurtyuli,NDB,55.47579956,54.89360046,RU,,
DV,Dzhubga,NDB,44.31669998,38.70000076,RU,,
DW,Domodedovo,NDB,55.45330048,37.875,RU,UUDD,
DW,Vorkuta,NDB,67.48829651,63.99169922,RU,,
DW,Nikolskoye,NDB,54.03329849,49.18330002,RU,,
DX,Maksim Gorky,NDB,54.29999924,56.78329849,RU,,
E,Domodedovo,NDB,55.38830185,37.9516983,RU,UUDD,
EB,Matveyevsky,NDB,54.93330002,83.08329773,RU,,
ED,Koltsovo,NDB,56.73669815,60.90999985,RU,USSS,
EL,Koltsovo,NDB,56.74499893,60.71829987,RU,USSS,
ENS,Yeniseysk,VOR-DME,58.46670151,92.11830139,RU,,
ER,Yegorlykskaya,NDB,46.58330154,40.66669846,RU,,
FB,Kolpashevo,NDB,58.36999893,82.91670227,RU,,
FE,Oktyabrsky,NDB,54.23329926,38.90000153,RU,,
FE,Kukan,NDB,49.21670151,133.4499969,RU,,
FI,Golitsyno,NDB,53.59999847,44.11669922,RU,,
FK,Samara,NDB,53.52669907,50.22169876,RU,UWWW,
FK,Magadan,NDB,59.91329956,150.6150055,RU,UHMM,
FK,Gagarin,NDB,55.54999924,35.03329849,RU,,
FO,Vanavara,NDB,60.36669922,102.3000031,RU,,
FS,Ust-Tsilma,NDB,65.40029907,52.20000076,RU,,
FV,Nizhneudinsk,NDB,54.85329819,99.125,RU,,
FV,Venev,NDB,54.34999847,38.23329926,RU,,
G,Vnukovo,NDB,55.58330154,37.22829819,RU,,
GA,Naryan-Mar,NDB,67.63999939,53.125,RU,,
GB,Volchanka,NDB,52.56669998,49.98329926,RU,,
GD,Maloye Skuratovo,NDB,53.56669998,37.04999924,RU,,
GE,Khabarovsk,NDB,48.56669998,135.2369995,RU,UHHH,
GE,Kursk,NDB,51.77669907,36.23329926,RU,UUOK,
GG,Vnukovo,NDB,55.57500076,37.18669891,RU,UUWW,
GG,Bratsk,NDB,56.39170074,101.612999,RU,UIBB,
GK,Surgut,NDB,61.34329987,73.30000305,RU,USRR,
GL,Nizhnyaya Pesha,NDB,66.75,47.76670074,RU,,
GO,Gorevoye,NDB,56.65000153,92.65000153,RU,USCC,
GR,Khorinsk,NDB,52.16669846,109.7829971,RU,,
GR,Gorka,NDB,59.81669998,32.34999847,RU,,
GR,Sumy,NDB,54.81669998,80.46669769,RU,,
GU,Magdagachi,NDB,53.47000122,125.8119965,RU,,
GV,Kolyvan,NDB,55.31669998,82.71669769,RU,,
GV,Astrakhan,NDB,46.28829956,47.93999863,RU,URWA,
HAB,Khabarovsk,VOR-DME,48.54439926,135.2089996,RU,UHHH,
HB,Zemetchino,NDB,53.51670074,42.61669922,RU,,
HC,Makhachkala,NDB,42.85499954,47.61999893,RU,URML,
HI,Khabarovsk,NDB,48.56829834,135.2449951,RU,UHHH,
HJ,Mamadysh,NDB,55.73329926,51.40000153,RU,,
HL,Ust-Tsilma,NDB,65.40000153,52.20000076,RU,,
HY,Khalaktyrka,NDB,53.00170135,158.7920074,RU,,
IA,Bodaybo,NDB,57.86669922,114.2170029,RU,,
IG,Lensk,NDB,60.74000168,114.8970032,RU,,
IGR,Igarka,VOR-DME,67.43000031,86.64170074,RU,,
IN,Sukhotino,NDB,54.59999847,37.33330154,RU,,
IP,Zakharovka,NDB,54.73329926,36.65000153,RU,,
IR,Irkutsk,NDB,52.24829865,104.4629974,RU,UIII,
IRK,Irkutsk,VOR-DME,52.27000046,104.3880005,RU,UIII,
JH,Nizhnevartovsk,NDB,60.9117012,76.41500092,RU,USNN,
JQ,Bomnak,NDB,54.71670151,128.8500061,RU,,
KA,Olzony,NDB,52.95000076,105.2170029,RU,,
KA,Konstantinovsk,NDB,47.61669922,41.11669922,RU,,
KA,Khurba,NDB,50.40859985,136.9329987,RU,,
KB,Anadyr,NDB,64.69000244,177.7100067,RU,UHMA,
KD,Novotyryshkino,NDB,55.28329849,82.40000153,RU,,
KE,Kikerino,NDB,59.45000076,29.63330078,RU,,
KF,Tiksi,NDB,71.73670197,128.9179993,RU,,
KG,Kogalym,NDB,62.24670029,74.55500031,RU,USRK,
KI,Kirensk,NDB,57.77330017,108.1429977,RU,,
KL,Krasny Sulin,NDB,47.88330078,40.09999847,RU,,
KM,Arkhangelsk,NDB,64.59500122,40.83670044,RU,ULAA,
KM,Kamyshin,NDB,50.06669998,45.41669846,RU,,
KM,Kamenskoe,NDB,62.41669846,166.1000061,RU,,
KM,Kem,NDB,64.94670105,34.49670029,RU,,
KN,Kostino,NDB,56.29999924,37.71670151,RU,,
KN,Kobona,NDB,60.03329849,31.54999924,RU,,
KO,Kotly,NDB,59.61330032,28.77330017,RU,,
KP,Kargopol,NDB,61.53329849,38.96670151,RU,,
KQ,Koltsovo,NDB,56.74599893,60.71929987,RU,USSS,
KR,Krasnoarmeysk,NDB,51.04330063,45.64830017,RU,,
KR,Kaliningrad,NDB,54.90999985,20.67169952,RU,UMKK,
KR,Kirishi,NDB,59.45000076,32.04999924,RU,,
KR,Krasnodar,NDB,45.00500107,39.13330078,RU,URKK,
KRS,Krasnoyarsk,VOR-DME,56.16999817,92.50830078,RU,UNKL,
KS,Opalikha,NDB,55.83330154,37.26670074,RU,,
KS,Krasny,NDB,47.20000076,40.34999847,RU,,
KS,Nizhneye Sancheleevo,NDB,53.68330002,49.43330002,RU,,
KS,Chelyabinsk,NDB,55.29330063,61.5882988,RU,USCC,
KT,Tolmachevo,NDB,55.02000046,82.74169922,RU,UNNT,
KT,Stavropol,NDB,45.12170029,42.18170166,RU,URMT,
KT,Kukushtan,NDB,57.65169907,56.50999832,RU,,
KTL,Kotlas,VOR-DME,61.24169922,46.7132988,RU,,
KU,Koltsovo,NDB,56.74499893,60.89170074,RU,USSS,
KU,Migalovo,NDB,56.83670044,35.84170151,RU,UUEM,
KU,Mogocha,NDB,53.73329926,119.7669983,RU,,
KW,Kislovodsk,NDB,43.94169998,42.65000153,RU,,
KW,Knevichi,NDB,43.47000122,132.322998,RU,UHWW,
KZ,Kizlyar,NDB,43.83330154,46.71670151,RU,,
KZ,Severnoye,NDB,56.33499908,78.36000061,RU,,
KZL,Kyzyl,VOR-DME,51.59000015,94.20670319,RU,,
KZN,Kazan,VOR-DME,55.60499954,49.27170181,RU,UWKD,
LA,Lavrentiya,NDB,65.58329773,-171.0130005,RU,,
LA,Lazarevskoye,NDB,43.91669846,39.33330154,RU,,
LA,Cheboksary,NDB,56.07329941,47.26169968,RU,UWKS,
LB,Chelyabinsk,NDB,55.31669998,61.42169952,RU,USCC,
LBN,Chelyabinsk,VOR-DME,55.30670166,61.52000046,RU,USCC,
LD,Krasnodar,NDB,45.06499863,39.24670029,RU,URKK,
LE,Biysk,NDB,52.46670151,85.38330078,RU,,
LF,Bazhenovo,NDB,55.63330078,73.09999847,RU,,
LM,Sanger,NDB,63.95999908,127.4319992,RU,,
LO,Klimovsk,NDB,55.34999847,37.53329849,RU,,
LP,Shafranovo,NDB,53.96670151,54.78329849,RU,,
LS,Ulyanovsk,NDB,54.26670074,48.23329926,RU,,
LT,Chokurdakh,NDB,70.63670349,148.0149994,RU,,
LZ,Ufa,NDB,54.5182991,55.97169876,RU,UWUU,
LZ,Blagoveschensk,NDB,50.375,127.4280014,RU,UHBB,
M,Sheremetyevo,NDB,55.96670151,37.37329865,RU,UUEE,
M,Domodedovo,NDB,55.43000031,37.86500168,RU,UUDD,
MA,Chaybukha,NDB,61.82500076,160.5130005,RU,,
MA,Maykop,NDB,44.61830139,40.14830017,RU,,
MB,Chernukha,NDB,55.59999847,43.78329849,RU,,
MD,Mineralnyye Vody,NDB,44.25830078,43.00830078,RU,URMM,
ME,Nikolayevsk-Na-Amure,NDB,53.15000153,140.6349945,RU,,
MF,Yakutsk,NDB,62.13330078,129.8350067,RU,UEEE,
MF,Larionovo,NDB,56.03329849,39.63330078,RU,,
MGR,Magnitogorsk,VOR-DME,53.40330124,58.75669861,RU,USCM,
MH,Mikhaylovsk,NDB,56.45000076,59.13330078,RU,,
MH,Mikhaylovsky,NDB,51.84999847,79.69999695,RU,,
MI,Mikhaylovka,NDB,55.06669998,57.06669998,RU,,
MK,Malka,NDB,53.31669998,157.5330048,RU,,
ML,Chapaev,NDB,56.25,73.94999695,RU,,
MN,Manychsky,NDB,47.04999924,40.36669922,RU,,
MN,Mendeleyevo,NDB,58.16669846,54.97829819,RU,,
MR,Sheremetyevo,VOR-DME,55.96170044,37.34830093,RU,UUEE,
MR,Volochaevka,NDB,48.56669998,134.5829926,RU,,
MR,Ulyanovsk,NDB,54.26670074,48.23360062,RU,,
MW,Mineralnyye Vody,NDB,44.19499969,43.15169907,RU,URMM,
MW,Milkovo,NDB,54.70669937,158.6100006,RU,,
MW,Migalovo,NDB,56.81330109,35.67829895,RU,UUEM,
MX,Zhigalovo,NDB,54.79999924,105.1500015,RU,,
MZ,Mezen,NDB,65.86669922,44.20000076,RU,,
N,Sheremetyevo,NDB,55.96500015,37.37329865,RU,UUEE,
NA,Salekhard,NDB,66.5667038,66.50669861,RU,USDD,
NA,Begishevo,NDB,55.53170013,52.0367012,RU,UWKE,
NB,Uelkal,NDB,65.51670074,-179.2830048,RU,,
NC,Kemerovo,NDB,55.29999924,86.18000031,RU,UNEE,
ND,Smyshlyayevka,NDB,53.26670074,50.43330002,RU,,
ND,Bolshevik,NDB,45.76670074,40.23329926,RU,,
NE,Nerl,NDB,57.03329849,38,RU,,
NG,Nizhny Novgorod,NDB,56.17670059,43.76499939,RU,UWGG,
NH,Nikolsk,NDB,52.75,104.4670029,RU,,
NH,Tobolsk,NDB,58.14170074,68.27670288,RU,,
NJC,Nizhnevartovsk,VOR-DME,60.94329834,76.46829987,RU,USNN,
NK,Nikolskoye,NDB,55.18330002,165.9830017,RU,,
NK,Begishevo,NDB,55.59830093,52.15829849,RU,UWKE,
NK,Ayan,NDB,56.45000076,138.1329956,RU,,
NL,Nalchik,NDB,43.53329849,43.69329834,RU,URMN,
NL,Sheremetyevo,NDB,55.95830154,37.32830048,RU,UUEE,
NL,Olenek,NDB,68.47329712,112.4720001,RU,,
NM,Ufa,NDB,54.51330185,55.90829849,RU,UWUU,
NM,Ust-Ilimsk,NDB,58.15000153,102.6419983,RU,,
NN,Kozhevnikovo,NDB,56.23329926,83.96669769,RU,,
NO,Nadym,NDB,65.48000336,72.70330048,RU,,
NP,Pskov,NDB,57.8266983,28.42329979,RU,ULOO,
NR,Novolokti,NDB,54.38330078,82.9332962,RU,,
NRG,Chulman,VOR-DME,56.90829849,124.8769989,RU,,
NSK,Novosibirsk,VOR-DME,55.01330185,82.63999939,RU,UNNT,
NU,Bryansk,NDB,53.16999817,34.18830109,RU,UUBP,
NV,Zabaykalsk,NDB,49.65000153,117.3330002,RU,,
NVD,Nizhneudinsk,VOR,54.88330078,99.0667038,RU,,
NZ,Nizhnevartovsk,NDB,60.98500061,76.55329895,RU,USNN,
NZ,Ust-Labinsk,NDB,45.21670151,39.66669846,RU,,
NZ,Mirny,NDB,62.50999832,113.9550018,RU,UERR,
NZ,Nyazepetrovsk,NDB,56.04999924,59.58330154,RU,,
NZ,Achinsk,NDB,56.27170181,90.61170197,RU,,
O,Domodedovo,NDB,55.38669968,37.91500092,RU,UUDD,
O,Vnukovo,NDB,55.60169983,37.30670166,RU,,
OA,Khatanga,NDB,71.94999695,102.3099976,RU,,
OB,Vnukovo,NDB,55.61169815,37.35169983,RU,UUWW,
OC,Legostayevo,NDB,54.63330078,83.8167038,RU,,
OD,Bryansk,NDB,53.25999832,34.16669846,RU,UUBP,
OG,Russky Kameshkir,NDB,52.84999847,46.08330154,RU,,
OG,Onega,NDB,63.91669846,38.11669922,RU,,
OH,Saratov,NDB,51.59170151,45.98500061,RU,RU-9992,
OK,Lyskovo,NDB,56,45.03329849,RU,,
OL,Ishim,NDB,56.13330078,69.41670227,RU,,
OL,Kogalym,NDB,62.14500046,74.51830292,RU,USRK,
ON,Olekminsk,NDB,60.40499878,120.5599976,RU,,
OP,Stavropol,NDB,45.09830093,42.04999924,RU,URMT,
OR,Kirov,NDB,58.5,49.34999847,RU,,
OR,Orsk,NDB,51.08330154,58.66999817,RU,UWOR,
OS,Osmino,NDB,59,29.11669922,RU,,
OS,Ossora,NDB,59.23830032,163.0679932,RU,,
PA,Pavlovshina,NDB,56.75,93.5667038,RU,,
PE,Pechory,NDB,57.81669998,27.60000038,RU,,
PF,Bolshoye Goloustnoye,NDB,52.03329849,105.4169998,RU,,
PF,Murmansk,NDB,68.82330322,32.66830063,RU,ULMM,
PG,Zayeltsovskiy,NDB,55.07830048,82.89499664,RU,,
PI,Khomutovo,NDB,46.93669891,142.7169952,RU,UHSS,
PK,Pulkovo,NDB,59.81000137,30.14999962,RU,ULLI,
PK,Pskov,NDB,57.73830032,28.37000084,RU,ULOO,
